,Unnamed: 0_x,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,stage,Unnamed: 0.1,retweet_count,Unnamed: 0_y,picture_url,img_num,1st_picture_prediction_(p1),p1_%_confidence,p1_dog:True/False,2nd_picture_prediction_(p2),p2_%_confidence,p2_dog:True/False,3rd_picture_prediction_(p3),p3_%_confidence,p3_dog:True/False
42,76,878057613040115712,nan,nan,2017-06-23 01:10:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emmy. She was adopted today. Massive round of pupplause for Emmy and her new family. 14/10 for all involved https://t.co/cwtWnHMVpe,nan,nan,,"https://twitter.com/dog_rates/status/878057613040115712/photo/1,https://twitter.com/dog_rates/status/878057613040115712/photo/1",14,10,Emmy,nan,1997-10-28 16:53:33.040115712,6767,2008,https://pbs.twimg.com/media/DC98vABUIAA97pz.jpg,1,French_bulldog,0.839097,True,Boston_bull,0.07879939999999999,True,toy_terrier,0.015243399999999999,True
43,77,877736472329191424,nan,nan,2017-06-22 03:54:17 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Aja. She was just told she's a good dog. Suspicions confirmed. 13/10 would tell again https://t.co/lsPyyAiF1r,nan,nan,,"https://twitter.com/dog_rates/status/877736472329191424/photo/1,https://twitter.com/dog_rates/status/877736472329191424/photo/1",13,10,nnanjnnan,nan,1997-10-24 23:41:12.329191424,18917,2007,https://pbs.twimg.com/media/DC5YqoQW0AArOLH.jpg,2,Chesapeake_bay_retriever,0.8379559999999999,True,Labrador_retriever,0.0620342,True,Weimaraner,0.0405991,True
44,78,877611172832227328,nan,nan,2017-06-21 19:36:23 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @rachel2195: @dog_rates the boyfriend and his soaking wet pupper h*cking love his new hat 14/10 https://t.co/dJx4Gzc50G,8.76850772323e+17,512804507.0,2017-06-19 17:14:49 +0000,"https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1,https://twitter.com/rachel2195/status/876850772322988033/photo/1",14,10,nnnann,pupper,1997-10-23 12:52:52.832227328,80,2006,https://pbs.twimg.com/media/DCszHgmW0AAmIpT.jpg,1,Irish_setter,0.36472899999999997,True,Golden_retriever,0.202907,True,Irish_terrier,0.107473,True
45,79,877556246731214848,nan,nan,2017-06-21 15:58:08 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's both pupset and fired pup. Not pleased w your barbaric attempts at cleanliness. 12/10 would enjoy more shampoo options https://t.co/OYdDlfOGXP,nan,nan,,https://twitter.com/dog_rates/status/877556246731214848/photo/1,12,10,Penny,nan,1997-10-22 21:37:26.731214848,3776,2005,https://pbs.twimg.com/media/DC20wEcW0AAf59m.jpg,1,Basset,0.995368,True,Welsh_springer_spaniel,0.00193621,True,bathtub,0.000467919,False
46,81,877201837425926144,nan,nan,2017-06-20 16:29:50 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nelly. He graduated with his dogtorate today. Wants to know if you're proud of him. 12/10 would give congratulatory boop https://t.co/4g4cfj3P4Y,nan,nan,,"https://twitter.com/dog_rates/status/877201837425926144/photo/1,https://twitter.com/dog_rates/status/877201837425926144/photo/1",12,10,Nelly,nan,1997-10-18 19:10:37.425926144,5538,2003,https://pbs.twimg.com/media/DCxyahJWsAAddSC.jpg,1,Pembroke,0.9311200000000001,True,Cardigan,0.0686982,True,basenji,8.17379e-05,True
47,82,876838120628539392,nan,nan,2017-06-19 16:24:33 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ginger. She's having a ruff Monday. Too many pupper things going on. H*ckin exhausting. 12/10 would snug passionately https://t.co/j211oCDRs6,nan,nan,,"https://twitter.com/dog_rates/status/876838120628539392/photo/1,https://twitter.com/dog_rates/status/876838120628539392/photo/1",12,10,Ginger,pupper,1997-10-14 14:08:40.628539392,3320,2002,https://pbs.twimg.com/media/DCsnnZsVwAEfkyi.jpg,1,Bloodhound,0.575751,True,Redbone,0.24097,True,Tibetan_mastiff,0.08893480000000001,True
48,84,876484053909872640,nan,nan,2017-06-18 16:57:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Benedict. He wants to thank you for this delightful urban walk. Hopes you know he loves you. 13/10 super duper good boy https://t.co/26BXueUgbs,nan,nan,,https://twitter.com/dog_rates/status/876484053909872640/photo/1,13,10,Benedict,nan,1997-10-10 11:47:33.909872640,2378,2001,https://pbs.twimg.com/media/DCnll_dUQAAkBdG.jpg,1,Golden_retriever,0.874566,True,Irish_terrier,0.0373542,True,chow,0.016723599999999998,True
49,85,876120275196170240,nan,nan,2017-06-17 16:52:05 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Venti, a seemingly caffeinated puppoccino. She was just informed the weekend would include walks, pats and scritches. 13/10 much excite https://t.co/ejExJFq3ek",nan,nan,,https://twitter.com/dog_rates/status/876120275196170240/photo/1,13,10,Venti,nan,1997-10-06 06:44:35.196170240,4657,2000,https://pbs.twimg.com/media/DCiavj_UwAAcXep.jpg,1,Bernese_mountain_dog,0.534327,True,Saint_bernard,0.346312,True,Greater_Swiss_Mountain_dog,0.0949327,True
50,86,875747767867523072,nan,nan,2017-06-16 16:11:53 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Goose. He's a womanizer. Cheeky as h*ck, but also deep. Tongue slip game on another level. 13/10 will steal your girl https://t.co/V2WlACRJCN",nan,nan,,https://twitter.com/dog_rates/status/875747767867523072/photo/1,13,10,Goose,nan,1997-10-01 23:16:07.867523072,4262,1999,https://pbs.twimg.com/media/DCdH8YpUQAAiEbL.jpg,1,Labrador_retriever,0.799551,True,Chesapeake_bay_retriever,0.179975,True,vizsla,0.0046176,True
51,87,875144289856114688,nan,nan,2017-06-15 00:13:52 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Nugget and Hank. Nugget took Hank's bone. Hank is wondering if you would please return it to him. Both 13/10 would not intervene https://t.co/ogith9ejNj,nan,nan,,https://twitter.com/dog_rates/status/875144289856114688/video/1,13,10,Nugget,nan,1997-09-24 23:38:09.856114688,4897,1998,https://pbs.twimg.com/ext_tw_video_thumb/875144175078957056/pu/img/BRi_l7vUdpb93Knf.jpg,1,Siberian_husky,0.245048,True,Pembroke,0.223716,True,dingo,0.160753,False
52,89,875021211251597312,nan,nan,2017-06-14 16:04:48 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys please stop sending pictures without any dogs in th- oh never mind hello excuse me sir. 12/10 stealthy as h*ck https://t.co/brCQoqc8AW,nan,nan,,"https://twitter.com/dog_rates/status/875021211251597312/photo/1,https://twitter.com/dog_rates/status/875021211251597312/photo/1",12,10,nnnann,nan,1997-09-23 13:26:51.251597312,4686,1997,https://pbs.twimg.com/media/DCSzF3NVoAAPzT4.jpg,2,West_highland_white_terrier,0.7143189999999999,True,Siberian_husky,0.0919133,True,Great_Pyrenees,0.046038199999999994,True
53,90,874680097055178752,nan,nan,2017-06-13 17:29:20 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Cash. He hath acquired a stick. A very good stick tbh. 12/10 would pat head approvingly https://t.co/lZhtizkURD,nan,nan,,https://twitter.com/dog_rates/status/874680097055178752/photo/1,12,10,Cnnansh,nan,1997-09-19 14:41:37.055178752,4615,1996,https://pbs.twimg.com/media/DCN85nGUwAAzG_q.jpg,1,Labrador_retriever,0.836052,True,Staffordshire_bullterrier,0.047069099999999996,True,beagle,0.0360071,True
54,92,874296783580663808,nan,nan,2017-06-12 16:06:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jed. He may be the fanciest pupper in the game right now. Knows it too. 13/10 would sign modeling contract https://t.co/0YplNnSMEm,nan,nan,,https://twitter.com/dog_rates/status/874296783580663808/photo/1,13,10,Jed,pupper,1997-09-15 04:13:03.580663808,4089,1995,https://pbs.twimg.com/media/DCIgSR0XgAANEOY.jpg,1,Cocker_spaniel,0.437216,True,Miniature_poodle,0.27719099999999997,True,toy_poodle,0.157402,True
55,93,874057562936811520,nan,nan,2017-06-12 00:15:36 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",nan,nan,,https://twitter.com/dog_rates/status/874057562936811520/photo/1,12,10,nnnann,nan,1997-09-12 09:46:02.936811520,3938,1994,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1,Flat-coated_retriever,0.8321770000000001,True,Black-and-tan_coonhound,0.040436900000000005,True,Newfoundland,0.0282283,True
56,94,874012996292530176,nan,nan,2017-06-11 21:18:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V",nan,nan,,"https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1",13,10,Sebnnanstinnann,puppo,1997-09-11 21:23:16.292530176,10378,1993,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2,Cardigan,0.806674,True,Pembroke,0.116622,True,kelpie,0.0491819,True
57,98,873213775632977920,nan,nan,2017-06-09 16:22:42 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ",nan,nan,,"https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierrnnan,pupper,1997-09-02 15:22:55.632977920,1583,1990,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1,Vizsla,0.6197819999999999,True,Bloodhound,0.338069,True,Chesapeake_Bay_retriever,0.0126763,True
58,99,872967104147763200,nan,nan,2017-06-09 00:02:31 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,nan,nan,,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12,10,nnnann,doggo,1997-08-30 18:51:44.147763200,5390,1989,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2,Labrador_retriever,0.47691300000000003,True,Chesapeake_bay_retriever,0.174145,True,German_short-haired_pointer,0.0928614,True
59,100,872820683541237760,nan,nan,2017-06-08 14:20:41 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5",nan,nan,,"https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",13,10,nnnann,nan,1997-08-29 02:11:23.541237760,3688,1988,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3,Pug,0.9991200000000001,True,French_bulldog,0.00055192,True,bull_mastiff,7.28904e-05,True
60,102,872620804844003328,nan,nan,2017-06-08 01:06:27 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,nan,nan,,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13,10,Monkey,nan,1997-08-26 18:40:04.844003328,3692,1987,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1,Cocker_spaniel,0.513191,True,Sussex_spaniel,0.159088,True,standard_poodle,0.149509,True
61,103,872486979161796608,nan,nan,2017-06-07 16:14:40 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,nan,nan,,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12,10,nnnann,nan,1997-08-25 05:29:39.161796608,8995,1986,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1,Pembroke,0.931861,True,Cardigan,0.037721199999999996,True,Chihuahua,0.0119667,True
62,112,870804317367881728,nan,nan,2017-06-03 00:48:22 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Real funny guys. Sending in a pic without a dog in it. Hilarious. We'll rate the rug tho because it's giving off a very good vibe. 11/10 https://t.co/GCD1JccCyi,nan,nan,,https://twitter.com/dog_rates/status/870804317367881728/photo/1,11,10,nnnann,nan,1997-08-05 18:05:17.367881728,6227,1979,https://pbs.twimg.com/media/DBW35ZsVoAEWZUU.jpg,1,Home_theater,0.16829000000000002,False,Sandbar,0.0980404,False,television,0.07972939999999999,False
63,115,870374049280663552,nan,nan,2017-06-01 20:18:38 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,nan,nan,,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13,10,Zoey,nan,1997-07-31 18:34:09.280663552,26316,1977,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1,Golden_retriever,0.841001,True,Great_pyrenees,0.0992784,True,Labrador_retriever,0.0326213,True
64,119,869772420881756160,nan,nan,2017-05-31 04:27:59 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",nan,nan,,https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,nan,1997-07-24 19:27:00.881756160,10086,1974,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1,Pembroke,0.9801479999999999,True,Cardigan,0.0192711,True,malamute,0.00013626,True
65,122,869227993411051520,nan,nan,2017-05-29 16:24:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,nan,nan,,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13,10,Gizmo,nan,1997-07-18 12:13:13.411051520,3810,1971,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1,Pembroke,0.664181,True,Chihuahua,0.169234,True,Cardigan,0.1327,True
66,125,868622495443632128,nan,nan,2017-05-28 00:18:35 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,nan,nan,,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13,10,nnnann,nan,1997-07-11 12:01:35.443632128,5489,1969,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1,Labrador_retriever,0.868107,True,Great_pyrenees,0.060973,True,Saint_Bernard,0.0334889,True
67,126,868552278524837888,nan,nan,2017-05-27 19:39:34 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",nan,nan,,"https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12,10,Cooper,nan,1997-07-10 16:31:18.524837888,2114,1968,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1,Whippet,0.378151,True,Italian_greyhound,0.275935,True,American_Staffordshire_terrier,0.09499060000000001,True
68,127,867900495410671616,nan,nan,2017-05-26 00:29:37 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",nan,nan,,https://twitter.com/dog_rates/status/867900495410671616/photo/1,12,10,nnnann,nan,1997-07-03 03:28:15.410671616,4214,1967,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1,Labrador_retriever,0.522644,True,Kuvasz,0.332461,True,dalmatian,0.0320081,True
69,131,867051520902168576,nan,nan,2017-05-23 16:16:06 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",nan,nan,,https://twitter.com/dog_rates/status/867051520902168576/photo/1,13,10,nnnann,nan,1997-06-23 07:38:40.902168576,7956,1963,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1,Samoyed,0.47140299999999996,True,Pekinese,0.302219,True,Pomeranian,0.156606,True
70,134,866686824827068416,nan,nan,2017-05-22 16:06:55 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,nan,nan,,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12,10,Lili,nan,1997-06-19 02:20:24.827068416,3532,1962,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1,Flat-coated_retriever,0.51473,True,Groenendael,0.30640700000000004,True,curly-coated_retriever,0.061314099999999996,True
71,138,865718153858494464,nan,nan,2017-05-19 23:57:46 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",nan,nan,,https://twitter.com/dog_rates/status/865718153858494464/photo/1,13,10,Boomer,nan,1997-06-07 21:15:53.858494464,5696,1959,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1,Golden_retriever,0.673664,True,Kuvasz,0.157523,True,Labrador_retriever,0.126073,True
72,139,865359393868664832,nan,nan,2017-05-19 00:12:11 +0000,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,nan,nan,,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13,10,Snnanmmy,nan,1997-06-03 17:36:33.868664832,5077,1958,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2,Chesapeake_bay_retriever,0.832435,True,Labrador_retriever,0.163551,True,Weimaraner,0.00277025,True
